x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,42,58,33,51,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
33,37,55,30,69,39,70,54,44,59,33,51,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,33,54,27,51,45,7.4 km/h
30,33,33,56,46,63,72,58,69,33,55,27,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,55,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,55,27,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,42,58,33,51,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,57,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,42,58,33,51,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,57,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,32,50,51,45,7.4 km/h
33,37,55,30,68,38,70,54,44,59,33,52,51,45,7.4 km/h
34,35,48,30,65,35,69,56,42,58,33,51,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,55,27,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
30,33,33,56,46,63,72,58,69,34,55,27,51,45,7.4 km/h
30,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
33,37,55,30,68,38,70,54,44,59,32,50,51,45,7.4 km/h
33,37,55,30,68,38,70,54,44,59,33,52,51,45,7.4 km/h
30,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,33,54,27,51,45,7.4 km/h
34,35,48,30,65,35,69,55,44,59,33,51,51,45,7.4 km/h
33,37,55,30,68,38,70,54,44,59,33,51,51,45,7.4 km/h
33,37,48,30,65,35,69,56,44,59,33,51,51,45,7.4 km/h
34,35,48,30,65,35,69,56,42,58,32,50,51,45,7.4 km/h
34,35,48,30,65,35,69,55,51,61,33,51,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,33,54,27,51,45,7.4 km/h
33,37,55,30,68,38,70,54,44,59,32,50,51,45,7.4 km/h
33,37,55,30,68,38,70,54,44,59,33,51,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,55,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,42,58,33,51,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,33,54,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,32,50,51,45,7.4 km/h
33,37,55,30,68,38,70,54,44,59,33,51,51,45,7.4 km/h
33,37,55,30,68,38,70,54,44,59,33,51,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,69,39,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,33,54,27,51,45,7.4 km/h
34,35,58,31,69,40,69,56,50,61,37,55,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,33,55,27,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,33,55,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,55,27,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,33,55,27,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,55,27,51,45,7.4 km/h
31,33,33,56,47,63,72,58,69,34,55,27,51,45,7.4 km/h
31,33,33,56,47,63,72,58,69,34,55,27,51,45,7.4 km/h
34,35,48,30,69,39,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,69,39,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,69,39,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,69,39,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
31,33,33,56,47,63,72,58,69,34,54,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
33,37,55,30,68,38,70,54,44,59,33,51,51,45,7.4 km/h
34,35,48,30,69,39,69,56,42,58,33,51,51,45,7.4 km/h
34,35,48,30,69,39,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,69,39,69,56,50,61,37,55,51,45,7.4 km/h
33,37,58,31,68,38,70,54,52,61,33,51,51,45,7.4 km/h
33,37,55,30,68,38,70,54,44,59,33,51,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,42,58,33,51,51,45,7.4 km/h
33,37,55,30,68,38,70,54,47,60,33,51,51,45,7.4 km/h
33,37,55,30,68,38,70,54,47,60,33,51,51,45,7.4 km/h
33,37,55,30,68,38,70,54,47,60,33,51,51,45,7.4 km/h
34,35,48,30,65,35,70,54,55,60,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,49,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
33,37,55,30,68,38,70,54,44,59,33,51,51,45,7.4 km/h
34,35,48,30,65,35,69,55,51,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
33,37,55,30,68,38,70,54,45,59,33,51,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,33,54,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,69,39,69,56,50,61,37,55,51,45,7.4 km/h
31,33,33,56,47,63,72,58,69,34,54,27,51,45,7.4 km/h
34,35,48,30,69,39,69,56,49,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,47,60,37,55,51,45,7.4 km/h
34,35,48,30,69,39,69,56,47,60,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,58,31,68,38,70,54,51,61,37,55,51,45,7.4 km/h
34,35,48,30,69,39,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,51,61,33,51,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,33,54,27,51,45,7.4 km/h
34,35,48,30,69,39,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,52,61,33,51,51,45,7.4 km/h
33,37,55,30,69,39,70,54,47,60,33,51,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
34,35,60,32,69,40,69,56,50,61,37,55,51,45,7.4 km/h
33,30,33,56,46,63,72,58,69,34,54,27,51,45,7.4 km/h
31,33,33,56,47,63,72,58,69,34,54,27,51,45,7.4 km/h
34,35,58,31,68,38,69,56,50,61,37,55,51,45,7.4 km/h
34,35,51,29,69,40,69,56,44,59,33,51,51,45,7.4 km/h
34,35,48,30,65,35,69,56,49,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,58,31,69,39,69,56,50,61,37,55,51,45,7.4 km/h
34,35,52,29,69,39,69,56,50,61,37,55,51,45,7.4 km/h
34,35,52,29,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
33,37,56,30,69,39,70,54,47,60,33,51,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,34,55,27,51,45,7.4 km/h
34,35,60,32,69,39,69,56,50,61,37,55,51,45,7.4 km/h
33,37,55,30,68,38,70,54,47,60,33,51,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,60,32,69,40,69,56,50,61,37,55,51,45,7.4 km/h
31,33,33,56,47,63,72,58,69,34,54,27,51,45,7.4 km/h
34,35,48,30,65,35,69,56,50,61,37,55,51,45,7.4 km/h
34,35,48,30,65,35,70,54,50,61,33,51,51,45,7.4 km/h
34,35,54,30,66,36,69,56,42,58,33,51,51,45,7.4 km/h
31,33,33,56,46,63,72,58,69,33,54,27,51,45,7.4 km/h
33,37,55,30,68,38,70,54,46,60,34,53,51,45,7.4 km/h
34,35,50,29,66,35,70,54,53,60,37,55,51,44,7.4 km/h
33,37,55,30,69,39,70,54,43,59,33,51,51,45,7.4 km/h
33,37,55,30,68,38,70,54,47,60,33,51,51,45,7.4 km/h
33,37,49,30,66,36,69,56,52,61,33,51,51,45,7.4 km/h
33,36,56,30,68,38,69,54,43,58,33,51,51,44,7.4 km/h
34,35,48,30,65,35,69,56,42,58,33,51,51,45,7.4 km/h
