x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed
30,55,52,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,52,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,52,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
32,59,54,83,36,74,64,75,49,54,59,32,48,67,4.3 km/h
32,59,54,83,36,74,64,75,49,54,59,32,48,67,4.3 km/h
32,59,54,83,36,74,64,75,49,54,59,32,48,67,4.3 km/h
32,59,54,83,36,74,64,75,49,54,59,32,48,67,4.3 km/h
32,59,54,83,36,74,64,75,49,54,59,32,48,67,4.3 km/h
30,55,55,86,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,55,86,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,55,86,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,55,86,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,55,86,37,80,67,78,47,50,55,30,48,67,4.3 km/h
33,57,55,83,40,78,64,76,45,53,57,33,48,67,4.3 km/h
33,57,55,83,40,78,64,76,45,53,57,33,48,67,4.3 km/h
33,57,55,83,40,78,64,76,45,53,57,33,48,67,4.3 km/h
33,57,55,83,40,78,64,76,45,53,57,33,48,67,4.3 km/h
33,57,55,83,40,78,64,76,45,53,57,33,48,67,4.3 km/h
33,57,55,83,40,78,64,76,45,53,57,33,48,67,4.3 km/h
33,57,55,83,40,78,64,76,45,53,57,33,48,67,4.3 km/h
33,57,55,83,40,78,64,76,45,53,57,33,48,67,4.3 km/h
33,57,55,83,40,78,64,76,45,53,57,33,48,67,4.3 km/h
33,57,55,83,40,78,64,76,45,53,57,33,48,67,4.3 km/h
32,58,54,83,40,78,64,76,42,53,58,32,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
33,57,54,83,40,78,64,75,45,53,57,33,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
30,55,54,87,37,80,68,76,53,53,55,30,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
31,60,54,83,40,78,64,75,45,53,53,45,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,46,50,55,30,48,67,4.3 km/h
33,57,54,83,40,78,64,75,45,53,57,33,48,67,4.3 km/h
30,55,55,86,36,79,68,77,46,50,55,30,48,67,4.3 km/h
28,55,54,87,37,80,67,78,47,50,55,28,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
30,55,55,86,39,81,68,76,49,51,55,30,48,68,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
30,55,55,86,37,80,68,76,46,50,55,30,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,38,77,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,38,77,65,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,65,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
33,57,54,83,40,78,64,75,46,53,57,33,48,67,4.3 km/h
33,57,54,83,40,78,64,76,46,53,57,33,48,67,4.3 km/h
33,57,54,83,40,78,64,75,46,53,57,33,48,67,4.3 km/h
33,57,54,83,40,78,64,75,46,53,57,33,48,67,4.3 km/h
33,57,54,83,40,78,64,75,46,53,57,33,48,67,4.3 km/h
33,57,54,83,40,78,64,75,46,53,57,33,48,67,4.3 km/h
31,60,55,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,55,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
31,60,54,83,40,78,64,75,46,53,53,46,48,67,4.3 km/h
29,55,54,87,37,80,67,78,45,50,55,29,48,67,4.3 km/h
29,55,54,87,37,80,67,78,45,50,55,29,48,67,4.3 km/h
29,55,54,87,37,80,67,78,45,50,55,29,48,67,4.3 km/h
29,55,54,87,37,80,67,78,45,50,55,29,48,67,4.3 km/h
29,55,54,87,37,80,67,78,45,50,55,29,48,67,4.3 km/h
29,55,54,87,37,80,67,78,45,50,55,29,48,67,4.3 km/h
29,55,54,87,37,80,67,78,45,50,55,29,48,67,4.3 km/h
29,55,54,87,37,80,67,78,45,50,55,29,48,67,4.3 km/h
29,55,54,87,37,80,67,78,45,50,55,29,48,67,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,56,86,37,80,68,76,45,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,68,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,45,50,55,30,48,67,4.3 km/h
31,54,53,87,37,80,67,78,45,50,54,31,48,67,4.3 km/h
30,55,55,86,37,80,68,76,45,50,55,30,48,67,4.3 km/h
30,55,55,86,37,80,68,76,45,50,55,30,48,67,4.3 km/h
30,55,55,86,37,80,68,76,45,50,55,30,48,67,4.3 km/h
30,55,55,86,37,80,68,76,45,50,55,30,48,67,4.3 km/h
30,55,55,86,37,80,68,76,45,50,55,30,48,67,4.3 km/h
30,55,55,86,37,80,68,76,45,50,55,30,48,67,4.3 km/h
30,55,55,86,37,80,68,76,45,50,55,30,48,67,4.3 km/h
30,55,55,86,37,80,68,76,45,50,55,30,48,67,4.3 km/h
30,55,55,86,37,80,68,76,45,50,55,30,48,67,4.3 km/h
30,55,55,86,39,81,67,78,47,50,55,30,48,67,4.3 km/h
32,59,50,83,62,63,65,74,47,53,59,32,48,67,4.3 km/h
31,60,55,83,40,78,64,75,44,53,53,44,48,67,4.3 km/h
31,60,55,83,40,78,64,75,44,53,53,44,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
31,60,55,83,39,78,64,75,44,53,53,44,48,67,4.3 km/h
31,60,55,83,39,78,64,75,44,53,53,44,48,67,4.3 km/h
31,60,55,83,40,78,64,75,44,53,53,44,48,67,4.3 km/h
30,55,54,87,37,80,68,76,43,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,43,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,68,76,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
30,55,54,87,37,80,67,78,47,50,55,30,48,67,4.3 km/h
